,GWP100,log(GWP100),log(LT),log(RE),log(lip),log(sol)
0,3048.2310999393126,3.4840478897094727,1.2466498613357544,-0.632439374923706,0.020147696137428284,-1.6383112668991089
1,86.87975560115439,1.9389185905456543,0.0484735332429409,-0.6458656191825867,0.03255827724933624,-1.4067012071609497
2,507.92638291661035,2.705800771713257,0.5930511951446533,-0.6543854475021362,0.022965148091316223,-1.4348646402359009
3,1704.2153294230752,3.2315244674682617,0.9416366815567017,-0.8709879517555237,0.28568994998931885,-2.632716178894043
4,79.86877241957984,1.9023770093917847,-0.08573055267333984,-1.0029850006103516,0.22521914541721344,-3.0047543048858643
5,277.5980154631275,2.4434163570404053,0.5571989417076111,-0.9537113308906555,0.2702134847640991,-2.9592795372009277
6,2008.7497009622068,3.3029258251190186,0.980798065662384,-0.6564693450927734,0.006531967781484127,-1.9280600547790527
7,60.145488600557684,1.7792030572891235,-0.06064582243561745,-0.6763293147087097,-0.03362862765789032,-1.8879404067993164
8,358.03993918217895,2.553931474685669,0.4527741074562073,-0.7008180618286133,-0.0685494989156723,-1.9721038341522217
9,1547.926848161934,3.1897504329681396,0.9635700583457947,-0.8243627548217773,-0.001863286830484867,-2.3053736686706543
10,56.4288813668914,1.751501441001892,-0.10479214787483215,-0.7637057304382324,0.152661994099617,-2.6028528213500977
11,245.98127167056114,2.390902042388916,0.45173758268356323,-0.8025622367858887,0.06326867640018463,-2.440220832824707
